epoch, batch, loss, loss_bader, loss_e, bader_mae, bader_rmse, e_mae, e_rmse
   44,    41,          0.30275,          0.30239,       0.00036292,          0.30239,          0.38818,           18.346,           21.052
   44,    42,          0.20423,          0.20398,       0.00025208,          0.20398,          0.25496,            30.54,           35.359
   44,    43,           0.3227,          0.32246,        0.0002406,          0.32246,          0.47106,           13.491,           15.035
   44,    44,          0.25578,          0.25529,       0.00048904,          0.25529,          0.39548,           21.508,           28.015
   44,    45,          0.61868,          0.61829,        0.0003987,          0.61829,           2.0091,           47.208,           56.594
   44,    46,          0.24417,          0.24347,       0.00070325,          0.24347,          0.47132,           79.318,           97.782
   44,    47,          0.59766,          0.59732,       0.00033678,          0.59732,           2.2321,           55.665,           86.057
   44,    48,            0.254,          0.25352,       0.00047965,          0.25352,          0.40714,           25.065,            34.07
   44,    49,          0.21889,          0.21759,        0.0013082,          0.21759,          0.29961,           80.398,            120.5
   44,    50,           0.2466,          0.24615,       0.00044881,          0.24615,          0.35721,           59.912,           80.314
   44,    51,          0.56116,          0.56014,        0.0010225,          0.56014,          0.91086,           29.497,           36.018
   44,    52,          0.32705,          0.32533,        0.0017289,          0.32533,          0.62309,            79.62,           117.91
   44,    53,          0.67488,          0.67418,       0.00070383,          0.67418,           1.2796,           84.215,           137.92
   44,    54,          0.54877,          0.54784,       0.00092978,          0.54784,           1.3948,            65.42,           109.32
   44,    55,          0.66049,          0.65998,       0.00050461,          0.65998,           1.0149,            41.37,           58.742
   44,    56,          0.10219,          0.10152,       0.00067263,          0.10152,          0.12217,           30.311,           37.382
   44,    57,          0.53409,          0.53323,       0.00085977,          0.53323,           0.8183,           28.062,           45.698
   44,    58,          0.53934,          0.53915,       0.00019665,          0.53915,            1.413,           11.079,           13.194
   44,    59,          0.38625,          0.38597,       0.00027761,          0.38597,          0.53236,           55.998,           76.348
   44,    60,          0.45817,          0.45713,        0.0010438,          0.45713,           0.6114,           68.654,           87.397
   44,    61,          0.21741,          0.21606,        0.0013445,          0.21606,          0.30575,           70.558,           90.323
   44,    62,          0.88003,           0.8797,       0.00032761,           0.8797,           1.2485,           51.248,           74.103
   44,    63,          0.30246,          0.30095,        0.0015174,          0.30095,          0.46568,           114.67,            135.7
   44,    64,          0.22894,          0.22862,       0.00032367,          0.22862,          0.41213,           28.066,           29.281
   44,    65,          0.23849,          0.23759,       0.00089274,          0.23759,          0.32226,           39.948,           41.082
   44,    66,          0.26037,           0.2593,        0.0010707,           0.2593,          0.62477,           47.105,           53.267
   44,    67,           0.2149,          0.21461,       0.00029039,          0.21461,          0.27019,           35.851,           59.458
